state,year,month,n_incidents,average_temperature,average_precipitation
Oregon,2015,1,0.9711658372744405,3.3888888888888897,0.50292
Oregon,2015,2,0.6225422033810516,5.38888888888889,0.90932
Oregon,2015,3,1.0707725898154088,7.6111111111111125,0.65786
Oregon,2015,4,0.8715590847334722,7.055555555555557,0.3937
Oregon,2015,5,1.8178232338726705,11.944444444444445,0.55118
Oregon,2015,6,1.6186097287907342,18.666666666666664,0.10668
Oregon,2015,7,1.7431181694669444,19.72222222222222,0.19304000000000002
Oregon,2015,8,1.56880635252025,19.388888888888893,0.09652000000000001
Oregon,2015,9,1.842724922007913,14.5,0.21081999999999998
Oregon,2015,10,1.4691995999792817,12.388888888888888,0.49022
Oregon,2015,11,1.2450844067621032,2.1111111111111094,0.9779
Oregon,2015,12,1.0707725898154088,0.22222222222222143,2.57302
Oregon,2016,1,1.2469510823535395,0.6111111111111119,1.31064
Oregon,2016,2,1.0758009337952106,4.555555555555557,0.62992
Oregon,2016,3,1.1980510399083026,5.1111111111111125,1.25984
Oregon,2016,4,1.4914512945797236,10.055555555555555,0.45212
Oregon,2016,5,0.7335006366785526,11.777777777777779,0.39878
Oregon,2016,6,1.1736010186856842,15.833333333333334,0.26162
Oregon,2016,7,0.9291008064595,18.000000000000004,0.16764
Oregon,2016,8,0.9780008489047369,19.27777777777778,0.025400000000000002
Oregon,2016,9,1.100250955017829,13.944444444444445,0.15494
Oregon,2016,10,0.8557507427916448,8.944444444444445,1.8389600000000002
Oregon,2016,11,0.8557507427916448,6.222222222222224,0.97282
Oregon,2016,12,0.7335006366785526,-2.5555555555555562,1.33604
Oregon,2017,1,0.74813719870886,-2.9444444444444446,1.27254
Oregon,2017,2,0.4102687863887297,1.555555555555554,1.64592
Oregon,2017,3,0.6516033666173942,5.333333333333334,1.47066
Oregon,2017,4,0.8688044888231923,6.0555555555555545,0.98806
Oregon,2017,5,1.1584059850975896,11.61111111111111,0.40386000000000005
Oregon,2017,6,0.7722706567317265,15.5,0.35052
Oregon,2017,7,0.7964041147545928,20.666666666666668,0.01778
Oregon,2017,8,0.965338320914658,20.888888888888886,0.05334
Oregon,2017,9,1.0377386949832574,15.333333333333334,0.34798
Oregon,2017,10,1.3514736492805213,8.333333333333334,0.78994
Oregon,2017,11,1.3997405653262542,4.055555555555554,1.29794
Oregon,2017,12,1.3273401912576548,0.4999999999999992,0.56134
Pennsylvania,2014,1,1.501370821937186,-6.888888888888888,0.5892799999999999
Pennsylvania,2014,2,0.9618156828035098,-5.111111111111111,0.82296
Pennsylvania,2014,3,1.1494870355456581,-0.9444444444444441,0.6604
Pennsylvania,2014,4,1.4309940646588803,8.722222222222223,0.9779
Pennsylvania,2014,5,1.884533167119072,15.0,1.34366
Pennsylvania,2014,6,1.681222534981745,19.777777777777775,1.3487399999999998
Pennsylvania,2014,7,1.9158117259094298,20.611111111111107,1.15062
Pennsylvania,2014,8,1.4231744249612908,19.388888888888893,1.08712
Pennsylvania,2014,9,1.6421243364937972,16.944444444444443,0.47752
Pennsylvania,2014,10,1.3997155058685222,11.666666666666666,0.94742
Pennsylvania,2014,11,0.9618156828035098,2.6111111111111125,0.61976
Pennsylvania,2014,12,0.8679800064324356,1.1111111111111112,0.75184
Pennsylvania,2015,1,0.7508901568155875,-5.277777777777778,0.61976
Pennsylvania,2015,2,0.6492071147468099,-8.833333333333334,0.38608000000000003
Pennsylvania,2015,3,0.7508901568155875,-0.22222222222222143,0.81026
Pennsylvania,2015,4,1.3688101816950815,9.11111111111111,0.98044
Pennsylvania,2015,5,1.3140577744272781,17.444444444444443,0.6527799999999999
Pennsylvania,2015,6,1.0011868757541167,19.499999999999996,2.12344
Pennsylvania,2015,7,0.8916820612185101,21.333333333333336,1.09982
Pennsylvania,2015,8,1.1732658700243555,20.500000000000004,0.6527799999999999
Pennsylvania,2015,9,1.095048145356065,19.222222222222218,1.09728
Pennsylvania,2015,10,1.1498005526238682,10.388888888888891,0.96012
Pennsylvania,2015,11,1.2827706845599618,7.5,0.52324
Pennsylvania,2015,12,1.5643544933658071,5.7222222222222205,1.0413999999999999
Pennsylvania,2016,1,1.2126166899084867,-3.6666666666666674,0.60706
Pennsylvania,2016,2,1.0170333528264726,-0.7222222222222227,1.00076
Pennsylvania,2016,3,1.4551400278901838,6.277777777777776,0.49784
Pennsylvania,2016,4,1.3143200251911338,8.333333333333334,0.66802
Pennsylvania,2016,5,1.204793356425206,14.11111111111111,0.98552
Pennsylvania,2016,6,1.4786100283400256,19.66666666666667,0.8509
Pennsylvania,2016,7,1.5177266957564284,22.77777777777778,0.9626600000000001
Pennsylvania,2016,8,1.7602500337381255,23.000000000000004,1.03886
Pennsylvania,2016,9,1.25955669080817,19.0,0.9017
Pennsylvania,2016,10,1.3690833595740977,12.0,1.0947399999999998
Pennsylvania,2016,11,1.1578533555255226,5.888888888888889,0.37846
Pennsylvania,2016,12,1.3064966917078533,-0.44444444444444486,0.9194800000000001
Pennsylvania,2017,1,1.3372286569508793,-0.11111111111111072,0.9702799999999999
Pennsylvania,2017,2,1.2199278975692232,2.5555555555555562,0.5588000000000001
Pennsylvania,2017,3,1.1260872900638983,1.8333333333333317,1.01092
Pennsylvania,2017,4,1.1339073406893423,12.055555555555557,1.09728
Pennsylvania,2017,5,1.2042877963183358,13.944444444444445,1.5113
Pennsylvania,2017,6,1.2199278975692232,19.333333333333332,1.17348
Pennsylvania,2017,7,1.235567998820111,21.888888888888893,1.5595599999999998
Pennsylvania,2017,8,1.3841489607035418,19.66666666666667,0.97536
Pennsylvania,2017,9,1.5483700238378604,17.666666666666668,0.52324
Pennsylvania,2017,10,1.5796502263396353,13.444444444444446,1.29286
Pennsylvania,2017,11,1.3294086063254356,4.000000000000002,0.73406
Pennsylvania,2017,12,1.5405499732124166,-2.2222222222222223,0.4318
Rhode Island,2014,1,1.8940541851021275,-3.277777777777777,0.84074
Rhode Island,2014,2,0.4735135462755319,-2.666666666666667,1.0744200000000002
Rhode Island,2014,3,0.6629189647857445,0.44444444444444287,1.5011400000000001
Rhode Island,2014,4,1.1364325110612765,8.333333333333334,1.1607800000000001
Rhode Island,2014,5,1.7993514758470208,14.444444444444445,0.8255
Rhode Island,2014,6,1.325837929571489,19.111111111111114,0.58674
Rhode Island,2014,7,2.4622704406327656,22.38888888888889,1.18618
Rhode Island,2014,8,2.9357839869082976,20.33333333333333,0.6451600000000001
Rhode Island,2014,9,1.8940541851021275,18.000000000000004,0.21844
Rhode Island,2014,10,1.6099460573368083,12.944444444444443,1.12776
Rhode Island,2014,11,0.4735135462755319,5.222222222222221,1.3055599999999998
Rhode Island,2014,12,0.9470270925510638,2.999999999999999,1.52654
Rhode Island,2015,1,0.9469114117028782,-3.611111111111111,0.94234
Rhode Island,2015,2,0.8522202705325904,-7.944444444444445,0.67818
Rhode Island,2015,3,1.988513964576044,-0.11111111111111072,1.0541
Rhode Island,2015,4,1.3256759763840293,8.444444444444446,0.635
Rhode Island,2015,5,2.6513519527680587,16.22222222222222,0.26162
Rhode Island,2015,6,2.461969670427483,18.055555555555557,1.35636
Rhode Island,2015,7,1.988513964576044,22.38888888888889,0.7924800000000001
Rhode Island,2015,8,2.2725873880869076,22.555555555555554,0.64262
Rhode Island,2015,9,1.7991316822354686,19.777777777777775,1.016
Rhode Island,2015,10,1.6097493998948926,11.333333333333334,1.02108
Rhode Island,2015,11,1.1362936940434538,8.38888888888889,0.65786
Rhode Island,2015,12,1.5150582587246049,7.3888888888888875,1.32588
Rhode Island,2016,1,1.987187372843665,-0.3888888888888885,0.8128000000000001
Rhode Island,2016,2,1.0409076714895389,0.6111111111111119,1.33604
Rhode Island,2016,3,1.3247915818957767,6.0555555555555545,0.67564
Rhode Island,2016,4,2.271071283249903,7.88888888888889,1.01346
Rhode Island,2016,5,1.8925594027082524,14.38888888888889,0.8763000000000001
Rhode Island,2016,6,2.3656992533853156,19.388888888888893,0.36576
Rhode Island,2016,7,1.987187372843665,23.22222222222222,0.6604
Rhode Island,2016,8,1.6086754923020146,23.277777777777782,0.7239
Rhode Island,2016,9,2.0818153429790778,19.111111111111114,0.6985
Rhode Island,2016,10,2.271071283249903,12.611111111111112,1.60528
Rhode Island,2016,11,1.703303462437427,7.333333333333335,0.81534
Rhode Island,2016,12,1.3247915818957767,1.2222222222222239,0.89662
Rhode Island,2017,1,1.9892523537118028,1.2222222222222239,1.22936
Rhode Island,2017,2,1.1367156306924586,1.7777777777777795,0.5892799999999999
Rhode Island,2017,3,1.3261682358078686,1.1666666666666674,0.94488
Rhode Island,2017,4,1.3261682358078686,10.833333333333334,1.66624
Rhode Island,2017,5,1.5156208409232783,13.61111111111111,1.60782
Rhode Island,2017,6,2.2734312613849172,19.333333333333332,0.9525
Rhode Island,2017,7,2.462883866500327,21.722222222222218,0.9144
Rhode Island,2017,8,1.5156208409232783,21.0,0.48006
Rhode Island,2017,9,0.9472630255770489,19.111111111111114,0.80264
Rhode Island,2017,10,1.7050734460386883,15.333333333333334,1.8821400000000001
Rhode Island,2017,11,0.8525367230193441,6.166666666666668,0.6985
Rhode Island,2017,12,0.47363151278852444,-1.0555555555555547,0.70612
South Carolina,2014,1,2.2182524027094193,4.2777777777777795,0.8001
South Carolina,2014,2,1.5133871532503513,9.000000000000002,0.84074
South Carolina,2014,3,2.1145957483772033,10.0,1.10236
South Carolina,2014,4,1.9487451014456578,17.38888888888889,1.0769600000000001
South Carolina,2014,5,2.6536103509047253,22.055555555555557,1.00838
South Carolina,2014,6,2.674341681771169,25.777777777777782,0.8712200000000001
South Carolina,2014,7,3.171893622565805,26.22222222222222,1.17348
South Carolina,2014,8,3.213356284298691,25.72222222222222,1.0947399999999998
South Carolina,2014,9,3.938952864624202,23.5,1.38938
South Carolina,2014,10,4.1048035115557475,18.333333333333332,0.45974000000000004
South Carolina,2014,11,2.280446395308749,9.611111111111109,1.12776
South Carolina,2014,12,2.695073012637612,9.555555555555557,1.00076
South Carolina,2015,1,2.269039386844232,6.555555555555554,0.90424
South Carolina,2015,2,2.698317108679628,5.0,1.03124
South Carolina,2015,3,3.1889202193486508,13.555555555555555,0.8077200000000001
South Carolina,2015,4,3.1275948305150227,18.22222222222222,1.13538
South Carolina,2015,5,3.9657084779079375,21.999999999999996,0.41402
South Carolina,2015,6,2.718758904957504,26.944444444444443,1.04648
South Carolina,2015,7,3.4955471635167905,27.88888888888889,0.88138
South Carolina,2015,8,2.8209678863468834,26.38888888888889,1.45034
South Carolina,2015,9,2.412131960789364,23.5,1.1049
South Carolina,2015,10,1.839761665008837,17.38888888888889,3.09118
South Carolina,2015,11,2.1668304054548524,14.444444444444445,1.8389600000000002
South Carolina,2015,12,2.1463886091769764,14.722222222222221,1.7018
South Carolina,2016,1,1.835429353315713,6.111111111111111,0.71882
South Carolina,2016,2,1.9362771199814117,8.88888888888889,1.18364
South Carolina,2016,3,2.380007293310485,15.88888888888889,0.56134
South Carolina,2016,4,2.380007293310485,17.27777777777778,0.6096
South Carolina,2016,5,2.682550593307581,21.166666666666664,1.4173200000000001
South Carolina,2016,6,2.2993290799779262,26.555555555555557,0.91694
South Carolina,2016,7,2.4606855066430438,28.72222222222222,0.96012
South Carolina,2016,8,2.76322880664014,27.722222222222225,0.97536
South Carolina,2016,9,2.5010246133093235,25.055555555555554,1.73482
South Carolina,2016,10,2.016955333313971,19.111111111111114,1.4097
South Carolina,2016,11,2.319498633311066,13.11111111111111,0.25146
South Carolina,2016,12,2.743059253307,9.444444444444445,1.00838
South Carolina,2017,1,2.409749887876927,10.777777777777779,1.23952
South Carolina,2017,2,2.5093263295247334,13.055555555555555,0.35052
South Carolina,2017,3,2.3101734462291197,13.055555555555555,0.59436
South Carolina,2017,4,2.648733347831663,19.444444444444443,1.39954
South Carolina,2017,5,2.7682250778090314,21.944444444444443,1.3081
South Carolina,2017,6,2.648733347831663,24.944444444444446,1.1252199999999999
South Carolina,2017,7,3.1267002677411364,27.22222222222222,1.397
South Carolina,2017,8,3.0271238260933293,26.333333333333336,1.1557
South Carolina,2017,9,3.1466155560706977,23.5,1.22682
South Carolina,2017,10,2.8279709427977155,19.0,0.8255
South Carolina,2017,11,2.409749887876927,12.388888888888888,0.30226
South Carolina,2017,12,2.5491569061838564,8.777777777777777,0.90424
South Dakota,2014,1,0.353303208346435,-7.611111111111111,0.06096
South Dakota,2014,2,0.23553547223095667,-10.055555555555555,0.09144
South Dakota,2014,3,0.353303208346435,-1.4444444444444453,0.19304000000000002
South Dakota,2014,4,0.70660641669287,6.333333333333332,0.50038
South Dakota,2014,5,0.5888386805773916,13.11111111111111,0.61468
South Dakota,2014,6,0.5888386805773916,17.88888888888889,1.49606
South Dakota,2014,7,0.5888386805773916,20.833333333333332,0.26416
South Dakota,2014,8,0.5888386805773916,20.72222222222222,1.02616
South Dakota,2014,9,0.8243741528083482,15.833333333333334,0.40894
South Dakota,2014,10,1.2954450972702618,10.166666666666664,0.14478
South Dakota,2014,11,0.8243741528083482,-3.555555555555555,0.15748
South Dakota,2014,12,0.8243741528083482,-4.333333333333333,0.17018000000000003
South Dakota,2015,1,1.288074305493754,-5.166666666666667,0.06858
South Dakota,2015,2,0.8196836489505708,-6.944444444444445,0.08636
South Dakota,2015,3,0.8196836489505708,3.888888888888889,0.06096
South Dakota,2015,4,0.3512929924073874,8.722222222222223,0.22098
South Dakota,2015,5,0.7025859848147749,12.111111111111109,1.45288
South Dakota,2015,6,1.0538789772221624,19.777777777777775,1.0287
South Dakota,2015,7,0.9367813130863666,22.277777777777775,0.76708
South Dakota,2015,8,0.9367813130863666,21.0,0.85344
South Dakota,2015,9,1.1709766413579583,18.833333333333336,0.33782
South Dakota,2015,10,1.4051719696295497,10.88888888888889,0.36576
South Dakota,2015,11,0.8196836489505708,2.4444444444444438,0.25908000000000003
South Dakota,2015,12,1.1709766413579583,-4.277777777777778,0.28448
South Dakota,2016,1,0.9270031379056218,-6.777777777777778,0.06858
South Dakota,2016,2,1.8540062758112437,-0.44444444444444486,0.14731999999999998
South Dakota,2016,3,0.9270031379056218,4.500000000000001,0.26416
South Dakota,2016,4,1.1587539223820273,7.944444444444443,0.95504
South Dakota,2016,5,0.5793769611910137,13.722222222222223,0.6451600000000001
South Dakota,2016,6,1.738130883573041,21.5,0.45212
South Dakota,2016,7,2.0857570602876487,22.77777777777778,0.69596
South Dakota,2016,8,1.5063800990966354,21.666666666666668,0.66294
South Dakota,2016,9,1.1587539223820273,16.88888888888889,0.50038
South Dakota,2016,10,0.9270031379056218,10.88888888888889,0.31242
South Dakota,2016,11,1.622255491334838,5.555555555555555,0.23114
South Dakota,2016,12,1.738130883573041,-9.222222222222221,0.3175
South Dakota,2017,1,1.2602134572466857,-8.61111111111111,0.17272
South Dakota,2017,2,0.4582594389987948,-1.4444444444444453,0.09398
South Dakota,2017,3,0.8019540182478909,1.9444444444444444,0.16764
South Dakota,2017,4,1.6039080364957818,7.833333333333333,0.49276
South Dakota,2017,5,2.291297194993974,13.333333333333334,0.5384800000000001
South Dakota,2017,6,3.0932512132418646,20.055555555555554,0.55626
South Dakota,2017,7,2.9786863534921664,24.444444444444443,0.5384800000000001
South Dakota,2017,8,3.6660755119903583,19.66666666666667,0.80518
South Dakota,2017,9,2.0621674754945767,16.555555555555557,0.63246
South Dakota,2017,10,1.4893431767460832,8.88888888888889,0.31496
South Dakota,2017,11,1.0310837377472883,1.5000000000000016,0.05842000000000001
South Dakota,2017,12,0.9165188779975896,-5.722222222222222,0.10668
Tennessee,2014,1,1.8345193245972502,-1.1111111111111112,0.6858000000000001
Tennessee,2014,2,1.5746290869459731,3.4999999999999982,1.31572
Tennessee,2014,3,1.742793358367388,7.222222222222222,0.9982200000000001
Tennessee,2014,4,1.2994511882563857,14.777777777777779,1.4757399999999998
Tennessee,2014,5,1.8498069856355608,19.61111111111111,0.73914
Tennessee,2014,6,2.048546579133596,23.77777777777778,1.73228
Tennessee,2014,7,2.2931491557465633,23.000000000000004,1.04902
Tennessee,2014,8,2.3237244778231836,24.388888888888893,1.27
Tennessee,2014,9,2.400162783014736,21.5,0.56388
Tennessee,2014,10,2.0638342401719068,15.666666666666666,1.78054
Tennessee,2014,11,1.5287661038310418,5.777777777777777,0.81788
Tennessee,2014,12,1.6816427142141461,5.999999999999998,1.16586
Tennessee,2015,1,1.6082121990481202,2.2777777777777786,0.71374
Tennessee,2015,2,1.39580681426818,-0.33333333333333415,1.15824
Tennessee,2015,3,2.366802858976479,9.444444444444445,1.3741400000000001
Tennessee,2015,4,2.275771979785076,15.61111111111111,1.51384
Tennessee,2015,5,2.2302565401893744,20.0,0.9347200000000001
Tennessee,2015,6,2.2302565401893744,24.388888888888893,1.20904
Tennessee,2015,7,2.3971464853736135,25.72222222222222,1.64592
Tennessee,2015,8,2.2606001665865088,23.444444444444443,1.15062
Tennessee,2015,9,2.5336928041607183,21.611111111111114,0.69342
Tennessee,2015,10,2.0026793422108673,15.38888888888889,1.00584
Tennessee,2015,11,1.7902739574309263,11.944444444444445,1.62052
Tennessee,2015,12,2.1543974741965384,10.722222222222221,2.0066
Tennessee,2016,1,1.925967610641573,1.555555555555554,0.70104
Tennessee,2016,2,2.0162473423903964,5.833333333333333,1.47066
Tennessee,2016,3,2.557925732883339,12.166666666666666,1.31064
Tennessee,2016,4,2.377366269385692,15.277777777777779,0.8128000000000001
Tennessee,2016,5,2.7836250622553984,18.5,0.9652
Tennessee,2016,6,1.790548013018337,24.72222222222222,1.01346
Tennessee,2016,7,2.3924128913438287,26.555555555555557,1.2344400000000002
Tennessee,2016,8,2.542879110925202,26.11111111111111,1.27762
Tennessee,2016,9,2.603065598757751,23.388888888888886,0.4572
Tennessee,2016,10,2.6331588426740256,18.111111111111107,0.18542
Tennessee,2016,11,2.557925732883339,11.500000000000002,0.7746999999999999
Tennessee,2016,12,2.723438574422849,4.944444444444444,1.74498
Tennessee,2017,1,2.2358696392603203,7.166666666666667,1.0769600000000001
Tennessee,2017,2,1.9675652825490824,9.38888888888889,0.60452
Tennessee,2017,3,2.6234203767321094,10.61111111111111,1.4655799999999999
Tennessee,2017,4,2.74266675749266,17.27777777777778,1.67894
Tennessee,2017,5,2.727760959897591,19.222222222222218,1.5113
Tennessee,2017,6,1.9228478897638759,22.77777777777778,1.10998
Tennessee,2017,7,2.37002181761594,25.611111111111107,1.3614400000000002
Tennessee,2017,8,2.2060580440701827,23.666666666666664,1.2446000000000002
Tennessee,2017,9,1.580014545077293,20.611111111111107,1.0947399999999998
Tennessee,2017,10,2.057000068119495,16.0,1.24968
Tennessee,2017,11,1.9973768777392196,9.944444444444445,0.70612
Tennessee,2017,12,1.8930362945737382,4.166666666666667,1.17602
Texas,2014,1,1.1311238442278546,6.944444444444445,0.09398
Texas,2014,2,0.6712571010007924,9.11111111111111,0.18542
Texas,2014,3,0.767680772967757,12.666666666666664,0.28194
Texas,2014,4,0.930859294758005,18.555555555555557,0.24892
Texas,2014,5,0.7305947452881553,22.22222222222222,1.0413999999999999
Texas,2014,6,0.8826474587745227,26.999999999999996,0.76454
Texas,2014,7,1.0754948027084519,27.61111111111111,0.65532
Texas,2014,8,0.9382765002939254,28.111111111111107,0.43942
Texas,2014,9,0.9160248836861642,24.66666666666667,0.91186
Texas,2014,10,0.9642367196696465,20.888888888888886,0.44704
Texas,2014,11,0.808475403415319,10.833333333333334,0.71882
Texas,2014,12,0.8974818698463632,10.388888888888891,0.30988
Texas,2015,1,0.9574061297872855,6.666666666666667,0.67818
Texas,2015,2,0.844555977607035,9.000000000000002,0.27686000000000005
Texas,2015,3,0.9246431823801159,13.444444444444446,0.88138
Texas,2015,4,0.946485147318229,19.222222222222218,1.00584
Texas,2015,5,0.9355641648491726,21.999999999999996,2.2987
Texas,2015,6,0.9210028548904305,26.27777777777778,0.94488
Texas,2015,7,0.9683271122563419,28.444444444444443,0.46990000000000004
Texas,2015,8,1.0302126795809954,28.5,0.36322
Texas,2015,9,0.9865287497047694,26.22222222222222,0.36322
Texas,2015,10,0.9064415449316886,20.666666666666668,1.56718
Texas,2015,11,0.8481963050967206,14.055555555555554,0.9829800000000001
Texas,2015,12,0.8263543401586076,10.833333333333334,0.64008
Texas,2016,1,0.9887366417559963,8.0,0.2413
Texas,2016,2,0.8955947841992721,12.444444444444445,0.26924000000000003
Texas,2016,3,1.1535260820486624,16.22222222222222,0.7239
Texas,2016,4,1.0854608784495177,18.944444444444443,1.0922
Texas,2016,5,0.9564952295248224,21.999999999999996,1.2344400000000002
Texas,2016,6,0.8382767180105186,26.722222222222218,0.8559800000000001
Texas,2016,7,1.0066485374399818,29.666666666666668,0.33274000000000004
Texas,2016,8,1.0675489827655322,27.5,1.35382
Texas,2016,9,1.0102309165767789,25.33333333333333,0.75184
Texas,2016,10,0.9887366417559963,21.611111111111114,0.17018000000000003
Texas,2016,11,0.9529128503880254,16.11111111111111,0.59436
Texas,2016,12,1.0496370870815468,9.777777777777779,0.5334
Texas,2017,1,1.0319744927006005,10.444444444444443,0.57912
Texas,2017,2,0.9754279451553621,14.666666666666666,0.43434
Texas,2017,3,1.1132601547968808,17.555555555555557,0.47752
Texas,2017,4,0.9683596267122074,19.499999999999996,0.6985
Texas,2017,5,0.7139001627586347,22.22222222222222,0.6451600000000001
Texas,2017,6,0.505384768685568,26.999999999999996,0.78994
Texas,2017,7,0.7563100734175634,28.666666666666668,0.62484
Texas,2017,8,0.6326145006623545,26.999999999999996,1.778
Texas,2017,9,0.61140954533289,24.72222222222222,0.66294
Texas,2017,10,0.682092729764438,19.166666666666668,0.3175
Texas,2017,11,0.6891610482075928,15.722222222222221,0.18542
Texas,2017,12,0.6043412268897352,8.777777777777777,0.49784
Utah,2014,1,0.30644776308455335,-0.8888888888888897,0.15494
Utah,2014,2,0.3404975145383926,2.055555555555557,0.26924000000000003
Utah,2014,3,0.5788457747152675,5.0,0.25146
Utah,2014,4,0.44264676889991045,8.166666666666668,0.23876
Utah,2014,5,0.5447960232614282,13.61111111111111,0.25908000000000003
Utah,2014,6,0.4766965203537497,18.88888888888889,0.06096
Utah,2014,7,0.9533930407074994,23.666666666666664,0.28956
Utah,2014,8,0.5788457747152675,19.833333333333332,0.62484
Utah,2014,9,0.8852935377998209,17.88888888888889,0.67564
Utah,2014,10,0.5788457747152675,11.722222222222221,0.050800000000000005
Utah,2014,11,0.5107462718075889,3.1666666666666683,0.1905
Utah,2014,12,0.6809950290767852,-0.16666666666666707,0.32004
Utah,2015,1,0.6036551318231894,0.055555555555556344,0.23368000000000003
Utah,2015,2,0.4695095469735918,3.8333333333333326,0.16002
Utah,2015,3,0.6371915280355888,7.166666666666667,0.2159
Utah,2015,4,0.43597315076119236,8.38888888888889,0.24892
Utah,2015,5,1.2408466598587782,12.111111111111109,0.8128000000000001
Utah,2015,6,1.1067010750091806,21.11111111111111,0.24638
Utah,2015,7,1.5091378295579736,21.166666666666664,0.37084
Utah,2015,8,1.1067010750091806,21.666666666666668,0.32258000000000003
Utah,2015,9,1.0060918863719823,18.61111111111111,0.22352
Utah,2015,10,1.1067010750091806,12.388888888888888,0.4572
Utah,2015,11,0.7713371128851866,1.3888888888888888,0.27178
Utah,2015,12,0.36890035833639356,-2.999999999999999,0.35052
Utah,2016,1,0.32874536304665425,-2.999999999999999,0.36068
Utah,2016,2,0.7232397987026393,0.944444444444446,0.15748
Utah,2016,3,0.5588671171793121,5.666666666666668,0.3048
Utah,2016,4,0.624616189788643,8.833333333333334,0.4318
Utah,2016,5,0.7232397987026393,12.444444444444445,0.34544
Utah,2016,6,0.8218634076166356,21.611111111111114,0.08382
Utah,2016,7,0.78898887131197,23.166666666666668,0.15748
Utah,2016,8,0.4931180445699813,21.166666666666664,0.23876
Utah,2016,9,0.5917416534839776,16.166666666666668,0.52832
Utah,2016,10,0.4931180445699813,11.777777777777779,0.22606
Utah,2016,11,0.6574907260933085,5.333333333333334,0.2413
Utah,2016,12,0.854737943921301,-2.5555555555555562,0.49022
Utah,2017,1,0.3869667034500016,-3.3888888888888897,0.70104
Utah,2017,2,0.4192139287375018,2.5,0.39116
Utah,2017,3,0.3869667034500016,7.3888888888888875,0.40386000000000005
Utah,2017,4,0.5482028298875024,7.777777777777778,0.29718
Utah,2017,5,0.6126972804625026,13.11111111111111,0.16256
Utah,2017,6,0.32247225287500136,20.833333333333332,0.04064
Utah,2017,7,0.8384278574750036,23.88888888888889,0.35306
Utah,2017,8,0.8061806321875035,21.999999999999996,0.23876
Utah,2017,9,0.6126972804625026,15.944444444444445,0.39116
Utah,2017,10,0.709438956325003,8.944444444444445,0.04572
Utah,2017,11,0.709438956325003,6.111111111111111,0.13462000000000002
Utah,2017,12,0.4192139287375018,-0.33333333333333415,0.09906000000000001
Vermont,2014,1,1.5994523475162106,-9.666666666666666,0.78994
Vermont,2014,2,1.4395071127645895,-8.555555555555555,0.8077200000000001
Vermont,2014,3,0.9596714085097262,-7.444444444444445,0.85852
Vermont,2014,4,2.3991785212743153,4.722222222222222,0.8255
Vermont,2014,5,1.1196166432613475,12.0,1.18872
Vermont,2014,6,1.9193428170194524,17.0,1.1607800000000001
Vermont,2014,7,2.5591237560259366,19.166666666666668,1.5925799999999999
Vermont,2014,8,1.9193428170194524,17.38888888888889,0.88392
Vermont,2014,9,3.678740399287284,14.166666666666666,0.46990000000000004
Vermont,2014,10,2.239233286522695,9.611111111111109,1.30302
Vermont,2014,11,2.719068990777558,0.7222222222222207,0.6476999999999999
Vermont,2014,12,3.198904695032421,-2.7777777777777777,1.17602
Vermont,2015,1,1.4395025079332582,-11.0,0.7086600000000001
Vermont,2015,2,1.279557784829563,-14.833333333333334,0.45466
Vermont,2015,3,0.6397788924147815,-5.388888888888889,0.34036000000000005
Vermont,2015,4,1.5994472310369536,4.166666666666667,0.68834
Vermont,2015,5,1.1196130617258675,14.777777777777779,0.77724
Vermont,2015,6,1.4395025079332582,15.5,2.1920200000000003
Vermont,2015,7,2.3991708465554304,19.0,1.0363200000000001
Vermont,2015,8,1.1196130617258675,19.222222222222218,0.7493000000000001
Vermont,2015,9,1.9193366772443445,16.88888888888889,1.2014200000000002
Vermont,2015,10,1.4395025079332582,6.833333333333332,0.88392
Vermont,2015,11,1.279557784829563,4.000000000000002,0.45974000000000004
Vermont,2015,12,1.7593919541406489,1.722222222222223,1.2877800000000001
Vermont,2016,1,1.6034454836552785,-6.166666666666668,0.41148
Vermont,2016,2,0.8017227418276393,-4.500000000000001,1.19634
Vermont,2016,3,1.4431009352897506,0.8888888888888897,0.75184
Vermont,2016,5,0.8017227418276393,12.222222222222221,0.69596
Vermont,2016,6,0.6413781934621114,16.666666666666668,0.8356600000000001
Vermont,2016,7,1.6034454836552785,19.66666666666667,0.97282
Vermont,2016,8,1.282756386924223,19.72222222222222,1.22428
Vermont,2016,9,2.084479128751862,15.5,0.5384800000000001
Vermont,2016,10,1.282756386924223,8.722222222222223,0.9017
Vermont,2016,11,1.6034454836552785,2.666666666666665,0.70612
Vermont,2016,12,0.9620672901931671,-4.500000000000001,0.9144
Vermont,2017,1,0.6406724498033136,-4.0,0.64262
Vermont,2017,2,1.1211767871557987,-3.555555555555555,0.72136
Vermont,2017,3,1.1211767871557987,-4.722222222222222,0.8382
Vermont,2017,4,1.2813448996066272,7.333333333333335,1.0642600000000002
Vermont,2017,5,1.1211767871557987,10.999999999999998,1.45288
Vermont,2017,6,0.9610086747049703,16.38888888888889,1.64084
Vermont,2017,7,0.9610086747049703,18.444444444444443,1.0744200000000002
Vermont,2017,8,0.6406724498033136,17.38888888888889,0.9017
Vermont,2017,9,0.6406724498033136,16.0,0.7442200000000001
Vermont,2017,10,1.1211767871557987,11.666666666666666,1.33604
Vermont,2017,11,1.1211767871557987,0.5555555555555556,0.55626
Virginia,2014,1,1.094935346474242,-1.4444444444444453,0.68326
